GEO_ID,STATE,COUNTY,NAME
MX30202,30,202,Zontecomatlan de Lopez y Fuentes
MX30204,30,204,Agua Dulce
MX30206,30,206,Nanchital de Lazaro Cardenas del Rio
MX30207,30,207,Tres Valles
MX30208,30,208,Carlos A. Carrillo
MX30209,30,209,Tatahuicapan de Juarez
MX30210,30,210,Uxpanapa
MX30211,30,211,San Rafael
MX30212,30,212,Santiago Sochiapan
MX31100,31,100,Ucu
MX31032,31,032,Espita
MX31036,31,036,Homun
MX31058,31,058,Peto
MX31047,31,047,Mani
MX31048,31,048,Maxcanu
MX31052,31,052,Motul
MX31076,31,076,Tecoh
MX31098,31,098,Tzucacab
MX31019,31,019,Chemax
MX31028,31,028,Dzilam de Bravo
MX31002,31,002,Acanceh
MX31006,31,006,Buctzotz
MX31056,31,056,Oxkutzcab
MX31057,31,057,Panaba
MX31093,31,093,Tixkokob
MX31092,31,092,Tixcacalcupul
MX31084,31,084,Temax
MX31079,31,079,Tekax
MX31089,31,089,Ticul
MX31059,31,059,Progreso
MX31061,31,061,Rio Lagartos
MX31065,31,065,San Felipe
MX31067,31,067,Seye
MX31101,31,101,Uman
MX31102,31,102,Valladolid
MX31069,31,069,Sotuta
MX31071,31,071,Sudzal
MX31017,31,017,Chankom
MX31018,31,018,Chapab
MX31008,31,008,Calotmul
MX31011,31,011,Celestun
MX31030,31,030,Dzitas
MX31021,31,021,Chichimila
MX31034,31,034,Hocaba
MX31038,31,038,Hunucma
MX31041,31,041,Kanasin
MX31042,31,042,Kantunil
MX31062,31,062,Sacalum
MX31075,31,075,Teabo
MX31090,31,090,Timucuy
MX31081,31,081,Tekom
MX31029,31,029,Dzilam Gonzalez
MX31014,31,014,Cuncunul
MX31001,31,001,Abala
MX31003,31,003,Akil
MX31004,31,004,Baca
MX31005,31,005,Bokoba
MX31016,31,016,Chacsinkin
MX31007,31,007,Cacalchen
MX31009,31,009,Cansahcab
MX31010,31,010,Cantamayec
MX31012,31,012,Cenotillo
MX31013,31,013,Conkal
MX31015,31,015,Cuzama
MX31020,31,020,Chicxulub Pueblo
MX31022,31,022,Chikindzonot
MX31023,31,023,Chochola
MX31024,31,024,Chumayel
MX31049,31,049,Mayapan
MX31050,31,050,Merida
MX31025,31,025,Dzan
MX31026,31,026,Dzemul
MX31027,31,027,Dzidzantun
MX31031,31,031,Dzoncauich
MX31033,31,033,Halacho
MX31035,31,035,Hoctun
MX31037,31,037,Huhi
MX31039,31,039,Ixil
MX31040,31,040,Izamal
MX31055,31,055,Opichen
MX31043,31,043,Kaua
MX31044,31,044,Kinchil
MX31045,31,045,Kopoma
MX31046,31,046,Mama
MX31051,31,051,Mococha
MX31053,31,053,Muna
MX31054,31,054,Muxupip
MX31060,31,060,Quintana Roo
MX31064,31,064,Sanahcat
MX31063,31,063,Samahil
MX31085,31,085,Temozon
MX31066,31,066,Santa Elena
MX31103,31,103,Xocchel
MX31104,31,104,Yaxcaba
MX31083,31,083,Telchac Puerto
MX31068,31,068,Sinanche
MX31070,31,070,Sucila
MX31072,31,072,Suma
MX31073,31,073,Tahdziu
MX31074,31,074,Tahmek
MX31077,31,077,Tekal de Venegas
MX31078,31,078,Tekanto
MX31080,31,080,Tekit
MX31082,31,082,Telchac Pueblo
MX31086,31,086,Tepakan
MX31087,31,087,Tetiz
MX31088,31,088,Teya
MX31091,31,091,Tinum
MX31094,31,094,Tixmehuac
MX31095,31,095,Tixpehual
MX31096,31,096,Tizimin
MX31097,31,097,Tunkas
MX31099,31,099,Uayma
MX31105,31,105,Yaxkukul
MX31106,31,106,Yobain
MX32057,32,057,Trancoso
MX32017,32,017,Guadalupe
MX32019,32,019,Jalpa
MX32020,32,020,Jerez
MX32021,32,021,Jimenez del Teul
MX32015,32,015,El Plateado de Joaquin Amaro
MX32026,32,026,Mazapil
MX32027,32,027,Melchor Ocampo
MX32028,32,028,Mezquital del Oro
MX32029,32,029,Miguel Auza
MX32038,32,038,Pinos
MX32039,32,039,Rio Grande
MX32003,32,003,Atolinga
MX32022,32,022,Juan Aldama
MX32048,32,048,Tlaltenango de Sanchez Roman
MX32042,32,042,Sombrerete
MX32044,32,044,Tabasco
MX32049,32,049,Valparaiso
MX32050,32,050,Vetagrande
MX32051,32,051,Villa de Cos
MX32030,32,030,Momax
MX32032,32,032,Morelos
MX32056,32,056,Zacatecas
MX32007,32,007,Concepcion del Oro
MX32008,32,008,Cuauhtemoc
MX32009,32,009,Chalchihuites
MX32004,32,004,Benito Juarez
MX32054,32,054,Villa Hidalgo
MX32024,32,024,Loreto
MX32031,32,031,Monte Escobedo
MX32037,32,037,Panuco
MX32040,32,040,Sain Alto
MX32018,32,018,Huanusco
MX32023,32,023,Juchipila
MX32025,32,025,Luis Moya
MX32033,32,033,Moyahua de Estrada
MX32010,32,010,Fresnillo
MX32011,32,011,Trinidad Garcia de la Cadena
MX32012,32,012,Genaro Codina
MX32005,32,005,Calera
MX32052,32,052,Villa Garcia
MX32013,32,013,General Enrique Estrada
MX32041,32,041,El Salvador
MX32058,32,058,Santa Maria de la Paz
MX32055,32,055,Villanueva
MX32053,32,053,Villa Gonzalez Ortega
MX32001,32,001,Apozol
MX32002,32,002,Apulco
MX32016,32,016,General Panfilo Natera
MX32034,32,034,Nochistlan de Mejia
MX32006,32,006,Canitas de Felipe Pescador
MX32035,32,035,Noria de Angeles
MX32036,32,036,Ojocaliente
MX32014,32,014,General Francisco R. Murguia
MX32043,32,043,Susticacan
MX32045,32,045,Tepechitlan
MX32046,32,046,Tepetongo
MX32047,32,047,Teul de Gonzalez Ortega
